,,Beverie Moffet,  UK,Baker's Choco Chips,02/04/2021,3017,103,189
,,Karlen McCaffrey, India,Orange Choco,02/04/2021,18949,300,2707
,,Roddy Speechley,  UK,Milk Bars,02/04/2021,8764,69,338
,,Dotty Strutley,   India,Raspberry Choco,02/04/2021,12201,103,643
,,Oby Sorrel,USA,Spicy Special Slims,02/04/2021,11935,189,460
,,Barr Faughny,   USA,Smooth Sliky Salty,02/04/2021,3724,322,266
,,Van Tuxwell,Canada,Eclairs,02/04/2021,2646,70,166
,,Gunar Cockshoot,  India,White Choc,02/04/2021,686,18,46
,,Karlen McCaffrey,   Australia,Smooth Sliky Salty,02/04/2021,2037,272,128
,,Van Tuxwell, India,Choco Coated Almonds,02/04/2021,6300,208,300
,,Husein Augar, Canada,Peanut Butter Cubes,02/04/2021,2541,14,111
,,Wilone O'Kielt,  India,Raspberry Choco,02/04/2021,1883,97,118
,,Ches Bonnell,   India,Spicy Special Slims,02/04/2021,10255,180,446
,,Jehu Rudeforth,UK,After Nines,02/05/2021,5803,98,233
,,Andria Kimpton,  India,50% Dark Bites,02/05/2021,8260,239,1033
,,Roddy Speechley,India,Baker's Choco Chips,02/05/2021,14868,5,1859
,,Gunar Cockshoot,   USA,Eclairs,02/05/2021,4137,10,276
,,Brien Boise,UK,After Nines,02/05/2021,7161,480,276
,,Roddy Speechley,  USA,Drinking Coco,02/05/2021,9625,149,332
,,Beverie Moffet,  Canada,Organic Choco Syrup,02/05/2021,12852,296,429
,,Madelene Upcott, Canada,Eclairs,02/05/2021,7546,365,581
,,Beverie Moffet, USA,Eclairs,02/05/2021,4123,104,275
,,Mallorie Waber,  India,Organic Choco Syrup,02/05/2021,13174,78,573
,,Rafaelita Blaksland, USA,50% Dark Bites,02/05/2021,7637,161,546
,,Madelene Upcott,USA,Baker's Choco Chips,02/05/2021,3311,128,332
,,Mallorie Waber,   India,Raspberry Choco,02/05/2021,2338,52,107
,,Curtice Advani,  India,Caramel Stuffed Bars,02/08/2021,3465,228,139
,,Rafaelita Blaksland,Australia,Peanut Butter Cubes,02/08/2021,2345,435,107
,,Madelene Upcott,  Canada,Organic Choco Syrup,02/08/2021,12698,53,471
,,Barr Faughny,New Zealand,85% Dark Bars,02/08/2021,6678,24,334
,,Karlen McCaffrey,  Canada,Baker's Choco Chips,02/08/2021,4851,120,324
,,Ches Bonnell, New Zealand,Drinking Coco,02/08/2021,336,164,12
,,Karlen McCaffrey,  Canada,Orange Choco,02/08/2021,2366,8,198
,,Ches Bonnell,   USA,99% Dark & Pure,02/08/2021,10598,226,461
,,Barr Faughny,  India,Smooth Sliky Salty,02/08/2021,13293,199,665
,,Van Tuxwell,Australia,50% Dark Bites,02/08/2021,2086,90,261
,,Wilone O'Kielt,   Australia,Peanut Butter Cubes,02/08/2021,2751,133,120
,,Dennison Crosswaite, Canada,Spicy Special Slims,02/08/2021,5481,283,275
,,Andria Kimpton,   USA,Smooth Sliky Salty,02/08/2021,5628,11,433
,,Jehu Rudeforth,USA,Caramel Stuffed Bars,02/08/2021,2660,113,89
,,Oby Sorrel,  India,Almond Choco,02/09/2021,1386,157,82
,,Rafaelita Blaksland,UK,Milk Bars,02/09/2021,11060,175,382
,,Marney O'Breen,   Australia,Choco Coated Almonds,02/09/2021,2919,147,172
,,Camilla Castle,  Canada,99% Dark & Pure,02/09/2021,8680,334,457
,,Andria Kimpton,  USA,Spicy Special Slims,02/09/2021,1484,362,71
,,Rafaelita Blaksland, Canada,Choco Coated Almonds,02/09/2021,16919,199,996
,,Mallorie Waber,   Australia,After Nines,02/09/2021,13188,215,440
,,Husein Augar,  Australia,Raspberry Choco,02/09/2021,4998,182,294
,,Dotty Strutley, UK,85% Dark Bars,02/09/2021,6146,64,342
,,Beverie Moffet, India,Milk Bars,02/09/2021,5621,162,217
,,Madelene Upcott, UK,Mint Chip Choco,02/09/2021,980,75,47
,,Jan Morforth,USA,Almond Choco,02/10/2021,7343,116,350
,,Barr Faughny,Canada,Caramel Stuffed Bars,02/10/2021,1750,9,63
,,Gigi Bohling,  India,Eclairs,02/10/2021,2464,90,165
,,Andria Kimpton,  USA,Milk Bars,02/10/2021,1974,47,86
,,Jehu Rudeforth,   Australia,70% Dark Bites,02/10/2021,11823,52,986
,,Kelci Walkden, New Zealand,85% Dark Bars,02/10/2021,7350,250,335
,,Kelci Walkden,   Canada,Baker's Choco Chips,02/10/2021,4165,170,417
,,Gunar Cockshoot,  India,85% Dark Bars,02/10/2021,630,41,28
,,Andria Kimpton,  Canada,Baker's Choco Chips,02/10/2021,2282,238,143
,,Rafaelita Blaksland,  Canada,Fruit & Nut Bars,02/10/2021,5250,37,292
,,Curtice Advani,  Canada,Almond Choco,02/10/2021,11676,253,730
,,Rafaelita Blaksland,Australia,Caramel Stuffed Bars,02/10/2021,14917,289,533
,,Jehu Rudeforth,  Canada,Manuka Honey Choco,02/11/2021,4634,100,155
,,Gigi Bohling,  USA,Manuka Honey Choco,02/11/2021,819,196,27
,,Brien Boise, India,Drinking Coco,02/11/2021,2422,60,106
,,Jan Morforth,Canada,Manuka Honey Choco,02/11/2021,1463,158,59
,,Kelci Walkden,   Canada,Manuka Honey Choco,02/11/2021,1050,10,32
,,Oby Sorrel,UK,Peanut Butter Cubes,02/11/2021,1526,527,85
,,Gunar Cockshoot,  New Zealand,50% Dark Bites,02/11/2021,427,163,27
,,Curtice Advani,USA,Spicy Special Slims,02/11/2021,10976,132,440
,,Wilone O'Kielt, New Zealand,Mint Chip Choco,02/12/2021,6503,299,407
,,Jan Morforth,  UK,99% Dark & Pure,02/12/2021,21,300,1
,,Gigi Bohling,  UK,Eclairs,02/12/2021,7063,13,393
,,Roddy Speechley,   Canada,Peanut Butter Cubes,02/12/2021,3990,50,200
,,Dotty Strutley,   New Zealand,70% Dark Bites,02/12/2021,1806,184,129
,,Marney O'Breen,   India,White Choc,02/12/2021,10136,115,597
,,Karlen McCaffrey,   UK,Almond Choco,02/12/2021,1288,119,62
,,Oby Sorrel,  Canada,White Choc,02/12/2021,1295,107,87
,,Andria Kimpton, USA,70% Dark Bites,02/12/2021,6461,288,718
,,Jehu Rudeforth,  New Zealand,Manuka Honey Choco,02/12/2021,4949,31,155
,,Madelene Upcott,New Zealand,Fruit & Nut Bars,02/12/2021,5432,39,302
,,Kelci Walkden, Canada,Caramel Stuffed Bars,02/12/2021,7112,55,246
,,Karlen McCaffrey,  UK,Peanut Butter Cubes,02/12/2021,266,112,11
,,Gigi Bohling,USA,50% Dark Bites,02/12/2021,6202,44,414
,,Jehu Rudeforth,  New Zealand,After Nines,02/15/2021,1057,288,43
,,Kelci Walkden,UK,Drinking Coco,02/15/2021,1925,460,67
,,Wilone O'Kielt,  India,85% Dark Bars,02/15/2021,1841,185,77
,,Kaine Padly,Canada,Spicy Special Slims,02/15/2021,1204,5,61
,,Wilone O'Kielt,New Zealand,85% Dark Bars,02/15/2021,4074,146,186
,,Marney O'Breen,USA,Manuka Honey Choco,02/15/2021,4473,39,150
,,Marney O'Breen,   UK,Baker's Choco Chips,02/15/2021,2947,210,246
,,Van Tuxwell,  USA,Organic Choco Syrup,02/15/2021,15386,59,642
,,Wilone O'Kielt,  UK,Milk Bars,02/15/2021,4690,229,188
,,Roddy Speechley,   USA,White Choc,02/15/2021,343,158,39
,,Dotty Strutley,   Canada,Mint Chip Choco,02/15/2021,3052,393,146
,,Beverie Moffet,   Australia,Manuka Honey Choco,02/15/2021,686,187,25
,,Wilone O'Kielt,  Canada,White Choc,02/15/2021,6993,133,538
,,Mallorie Waber,   UK,Milk Bars,02/16/2021,5236,170,169
,,Curtice Advani,  India,Spicy Special Slims,02/16/2021,8638,212,333
,,Kaine Padly,New Zealand,Manuka Honey Choco,02/16/2021,5712,288,191
,,Gunar Cockshoot,   USA,Mint Chip Choco,02/16/2021,6258,334,330
,,Wilone O'Kielt,  USA,70% Dark Bites,02/16/2021,3234,90,294
,,Kelci Walkden,India,Organic Choco Syrup,02/16/2021,17577,32,677
,,Husein Augar,   USA,Eclairs,02/16/2021,12684,217,668
,,Gigi Bohling,   India,99% Dark & Pure,02/16/2021,1239,29,54
,,Kelci Walkden,   UK,50% Dark Bites,02/16/2021,3402,55,243
,,Karlen McCaffrey,India,Choco Coated Almonds,02/16/2021,11382,432,633
,,Madelene Upcott,India,Milk Bars,02/16/2021,7133,212,265
,,Jehu Rudeforth,India,Milk Bars,02/17/2021,8309,171,333
,,Van Tuxwell,  New Zealand,Fruit & Nut Bars,02/17/2021,1435,3,131
,,Dennison Crosswaite, Canada,Eclairs,02/17/2021,3227,126,216
,,Camilla Castle,   New Zealand,Drinking Coco,02/17/2021,133,195,6
,,Gigi Bohling,   Australia,99% Dark & Pure,02/17/2021,5446,425,273
,,Karlen McCaffrey,   India,99% Dark & Pure,02/17/2021,4424,91,261
,,Jehu Rudeforth,   UK,Milk Bars,02/17/2021,1827,168,80
,,Wilone O'Kielt,   New Zealand,Manuka Honey Choco,02/17/2021,8232,264,305
,,Kaine Padly,   Australia,50% Dark Bites,02/17/2021,861,262,62
,,Barr Faughny,   New Zealand,70% Dark Bites,02/17/2021,8099,178,675
,,Rafaelita Blaksland,   Australia,Smooth Sliky Salty,02/17/2021,5894,592,281
,,Camilla Castle,USA,After Nines,02/17/2021,8211,601,257
,,Kaine Padly,  India,After Nines,02/17/2021,10360,206,415
,,Dotty Strutley,UK,Milk Bars,02/17/2021,5145,98,166
,,Ches Bonnell,  UK,50% Dark Bites,02/17/2021,9163,235,1146
,,Rafaelita Blaksland,India,White Choc,02/17/2021,15323,33,1393
,,Marney O'Breen,   Canada,Orange Choco,02/17/2021,7994,177,1000
,,Jan Morforth, Canada,Choco Coated Almonds,02/17/2021,6363,87,455
,,Oby Sorrel,   New Zealand,Peanut Butter Cubes,02/17/2021,3262,185,172
,,Gigi Bohling, Australia,Drinking Coco,02/17/2021,2793,93,127
,,Rafaelita Blaksland, India,Organic Choco Syrup,02/18/2021,8491,338,340
,,Dennison Crosswaite, Australia,Caramel Stuffed Bars,02/18/2021,13685,39,571
,,Mallorie Waber,   Canada,White Choc,02/18/2021,770,137,52
,,Camilla Castle,  Canada,50% Dark Bites,02/18/2021,8631,399,1079
,,Jehu Rudeforth,  New Zealand,Fruit & Nut Bars,02/18/2021,4536,120,267
,,Rafaelita Blaksland, UK,99% Dark & Pure,02/18/2021,14497,21,605
,,Rafaelita Blaksland,   Australia,Choco Coated Almonds,02/18/2021,7672,112,452
,,Gunar Cockshoot, Australia,99% Dark & Pure,02/18/2021,10878,329,573
,,Dennison Crosswaite,  Australia,50% Dark Bites,02/18/2021,12572,94,1397
,,Beverie Moffet, Australia,50% Dark Bites,02/18/2021,1575,90,105
,,Dennison Crosswaite,Canada,Manuka Honey Choco,02/18/2021,5453,260,166
,,Beverie Moffet,   New Zealand,Manuka Honey Choco,02/18/2021,4802,84,155
,,Marney O'Breen, India,Eclairs,02/19/2021,7651,325,426
,,Madelene Upcott,India,Orange Choco,02/19/2021,2079,527,260
,,Dennison Crosswaite,New Zealand,Spicy Special Slims,02/19/2021,2100,62,81
,,Camilla Castle, Australia,Smooth Sliky Salty,02/19/2021,5278,242,406
,,Barr Faughny,   USA,Spicy Special Slims,02/19/2021,4249,19,164
,,Karlen McCaffrey, USA,Mint Chip Choco,02/19/2021,3976,9,210
,,Oby Sorrel,   USA,After Nines,02/19/2021,6951,183,218
,,Camilla Castle,UK,Spicy Special Slims,02/19/2021,616,161,25
,,Andria Kimpton,UK,85% Dark Bars,02/19/2021,5439,115,287
,,Brien Boise, India,50% Dark Bites,02/19/2021,63,206,7
,,Brien Boise, Canada,Baker's Choco Chips,02/19/2021,1533,115,110
,,Oby Sorrel,   USA,70% Dark Bites,02/19/2021,3535,337,322
,,Jan Morforth, Canada,Spicy Special Slims,02/19/2021,2429,4,111
,,Gunar Cockshoot,   India,Raspberry Choco,02/19/2021,7119,144,356
,,Dennison Crosswaite, New Zealand,Drinking Coco,02/19/2021,3521,304,118
,,Ches Bonnell,USA,After Nines,02/19/2021,3745,177,118
,,Marney O'Breen, Australia,White Choc,02/19/2021,4816,100,301
,,Dennison Crosswaite,   UK,Baker's Choco Chips,02/19/2021,1736,72,193
,,Rafaelita Blaksland, Australia,70% Dark Bites,02/19/2021,1099,139,92
,,Dotty Strutley,   UK,After Nines,02/19/2021,6692,165,231
,,Dennison Crosswaite, Australia,Baker's Choco Chips,02/22/2021,364,177,31
,,Ches Bonnell,  Canada,85% Dark Bars,02/22/2021,10927,202,476
,,Karlen McCaffrey,  New Zealand,85% Dark Bars,02/22/2021,11410,103,476
,,Roddy Speechley,   India,Organic Choco Syrup,02/22/2021,2443,337,82
,,Dotty Strutley,   Canada,White Choc,02/22/2021,329,257,26
,,Wilone O'Kielt,  New Zealand,Drinking Coco,02/22/2021,3066,144,128
,,Beverie Moffet,   New Zealand,Baker's Choco Chips,02/22/2021,567,243,38
,,Dotty Strutley,  New Zealand,Smooth Sliky Salty,02/22/2021,14721,257,1052
,,Andria Kimpton,New Zealand,Choco Coated Almonds,02/22/2021,6986,11,350
,,Curtice Advani,  USA,85% Dark Bars,02/22/2021,14112,158,784
,,Ches Bonnell,UK,Smooth Sliky Salty,02/22/2021,1771,605,137
,,Kelci Walkden, Australia,Peanut Butter Cubes,02/22/2021,5082,164,231
,,Karlen McCaffrey,  Canada,Almond Choco,02/22/2021,1827,48,102
,,Madelene Upcott, India,Drinking Coco,02/22/2021,182,85,7
,,Ches Bonnell,  New Zealand,Choco Coated Almonds,02/22/2021,5369,136,269
,,Curtice Advani,  USA,Drinking Coco,02/22/2021,6034,169,275
,,Andria Kimpton,  Canada,Mint Chip Choco,02/22/2021,13209,204,881
,,Karlen McCaffrey,  Australia,Caramel Stuffed Bars,02/22/2021,847,263,30
,,Jehu Rudeforth,Canada,50% Dark Bites,02/22/2021,1015,66,64
,,Dotty Strutley,Canada,50% Dark Bites,02/23/2021,16247,215,2031
,,Mallorie Waber,  Canada,Baker's Choco Chips,02/23/2021,2422,41,303
,,Brien Boise,   Canada,Peanut Butter Cubes,02/23/2021,3997,333,174
,,Roddy Speechley, USA,Almond Choco,02/23/2021,7182,125,479
,,Mallorie Waber,   India,Mint Chip Choco,02/23/2021,1246,163,70
,,Roddy Speechley,   UK,Eclairs,02/23/2021,553,50,27
,,Van Tuxwell,USA,Fruit & Nut Bars,02/23/2021,2681,206,207
,,Oby Sorrel,Australia,Baker's Choco Chips,02/23/2021,2800,78,234
,,Van Tuxwell,   UK,Raspberry Choco,02/23/2021,4851,160,304
,,Gigi Bohling, Canada,Caramel Stuffed Bars,02/23/2021,168,3,6
,,Husein Augar, Australia,Fruit & Nut Bars,02/23/2021,315,5,21
,,Wilone O'Kielt,  Canada,Eclairs,02/23/2021,11851,58,741
,,Dotty Strutley, New Zealand,Drinking Coco,02/23/2021,3220,261,147
,,Gigi Bohling,   UK,70% Dark Bites,02/23/2021,11935,307,1194
,,Gunar Cockshoot,   Canada,Peanut Butter Cubes,02/23/2021,12404,186,478
,,Jehu Rudeforth,  Australia,Fruit & Nut Bars,02/24/2021,1519,132,90
,,Jehu Rudeforth,  India,Caramel Stuffed Bars,02/24/2021,10934,182,476
,,Camilla Castle,   UK,Peanut Butter Cubes,02/24/2021,3346,179,129
,,Roddy Speechley, Canada,Spicy Special Slims,02/24/2021,8351,36,398
,,Karlen McCaffrey, UK,White Choc,02/24/2021,11718,76,733
,,Rafaelita Blaksland,Canada,Spicy Special Slims,02/24/2021,2681,115,117
,,Jehu Rudeforth, India,50% Dark Bites,02/24/2021,6188,292,563
,,Husein Augar, Australia,99% Dark & Pure,02/24/2021,10941,182,521
,,Husein Augar, Canada,Milk Bars,02/24/2021,3647,220,141
,,Van Tuxwell,   Canada,Peanut Butter Cubes,02/25/2021,2436,130,122
,,Husein Augar,  Canada,Caramel Stuffed Bars,02/25/2021,896,346,41
,,Wilone O'Kielt,  USA,Caramel Stuffed Bars,02/25/2021,3808,17,174
,,Wilone O'Kielt,   Canada,Mint Chip Choco,02/25/2021,10920,278,683
,,Jan Morforth,   New Zealand,Fruit & Nut Bars,02/25/2021,4186,75,299
,,Roddy Speechley, Canada,85% Dark Bars,02/25/2021,6797,72,309
,,Roddy Speechley,   Australia,Spicy Special Slims,02/25/2021,4319,56,155
,,Marney O'Breen,   Canada,Smooth Sliky Salty,02/25/2021,1673,99,105
,,Oby Sorrel,  New Zealand,Almond Choco,02/25/2021,735,84,35
,,Oby Sorrel,   Australia,After Nines,02/25/2021,2632,39,106
,,Wilone O'Kielt, New Zealand,Orange Choco,02/25/2021,2030,68,170
,,Gunar Cockshoot,  USA,Manuka Honey Choco,02/25/2021,1169,265,47
,,Andria Kimpton,   New Zealand,Mint Chip Choco,02/25/2021,3703,54,206
,,Barr Faughny,  UK,White Choc,02/25/2021,805,48,54
,,Van Tuxwell,  UK,Smooth Sliky Salty,02/25/2021,406,260,21
,,Oby Sorrel,  Australia,Orange Choco,02/25/2021,3591,73,360
,,Oby Sorrel, UK,White Choc,02/25/2021,5551,210,463
,,Roddy Speechley,   Australia,White Choc,02/25/2021,3605,347,258
,,Andria Kimpton,   Canada,Almond Choco,02/25/2021,6356,38,374
,,Roddy Speechley,  Australia,70% Dark Bites,02/25/2021,602,238,41
,,Van Tuxwell,  India,White Choc,02/26/2021,7042,142,470
,,Jehu Rudeforth, Australia,Almond Choco,02/26/2021,2968,215,142
,,Brien Boise,  India,Peanut Butter Cubes,02/26/2021,294,80,17
,,Gigi Bohling, New Zealand,After Nines,02/26/2021,6363,68,213
,,Andria Kimpton,USA,Fruit & Nut Bars,02/26/2021,280,220,18
,,Husein Augar, Canada,Choco Coated Almonds,02/26/2021,406,22,29
,,Madelene Upcott,   New Zealand,Drinking Coco,02/26/2021,4144,374,139
,,Ches Bonnell,  New Zealand,Milk Bars,02/26/2021,5341,179,173
,,Rafaelita Blaksland,   Australia,Fruit & Nut Bars,02/26/2021,2947,103,197
,,Dennison Crosswaite,  New Zealand,70% Dark Bites,02/26/2021,12026,166,926
,,Brien Boise,  New Zealand,Smooth Sliky Salty,02/26/2021,3983,237,307
,,Wilone O'Kielt,  India,White Choc,02/26/2021,1792,283,163
,,Barr Faughny,   UK,Milk Bars,02/26/2021,1526,150,67
,,Oby Sorrel, USA,Organic Choco Syrup,02/26/2021,5313,70,190
,,Ches Bonnell,   UK,After Nines,02/26/2021,7728,48,242
,,Marney O'Breen,  Canada,85% Dark Bars,02/26/2021,413,414,22
,,Mallorie Waber, India,White Choc,02/26/2021,4431,13,493
,,Gunar Cockshoot,  USA,Fruit & Nut Bars,02/26/2021,1036,240,58
,,Mallorie Waber,   USA,Orange Choco,02/26/2021,217,147,25
,,Kelci Walkden,India,70% Dark Bites,02/26/2021,7616,16,693
,,Karlen McCaffrey, UK,Organic Choco Syrup,02/26/2021,11900,256,518
,,Camilla Castle,  New Zealand,70% Dark Bites,02/26/2021,10437,350,1044
,,Madelene Upcott,India,Fruit & Nut Bars,03/01/2021,5691,216,335
,,Jehu Rudeforth,  Australia,Raspberry Choco,03/01/2021,5397,66,300
,,Ches Bonnell, USA,Organic Choco Syrup,03/01/2021,3276,61,143
,,Andria Kimpton,  New Zealand,Drinking Coco,03/01/2021,4102,14,187
,,Dennison Crosswaite,   Australia,Manuka Honey Choco,03/01/2021,476,86,18
,,Dotty Strutley,  Canada,Organic Choco Syrup,03/01/2021,4858,138,157
,,Andria Kimpton,   Canada,99% Dark & Pure,03/01/2021,7259,69,404
,,Ches Bonnell,   India,Almond Choco,03/02/2021,6209,35,311
,,Andria Kimpton,New Zealand,Organic Choco Syrup,03/02/2021,12390,269,539
,,Oby Sorrel,UK,Choco Coated Almonds,03/02/2021,686,103,41
,,Madelene Upcott, New Zealand,Milk Bars,03/02/2021,9030,563,312
,,Dotty Strutley,  Canada,Almond Choco,03/02/2021,5376,48,256
,,Roddy Speechley, Australia,Caramel Stuffed Bars,03/02/2021,2898,17,126
,,Barr Faughny,  USA,Almond Choco,03/02/2021,18900,13,945
,,Madelene Upcott,   USA,After Nines,03/02/2021,5082,95,182
,,Marney O'Breen,   Australia,Raspberry Choco,03/02/2021,2016,177,107
,,Brien Boise,   USA,Smooth Sliky Salty,03/02/2021,847,145,50
,,Brien Boise,  New Zealand,Baker's Choco Chips,03/03/2021,4200,57,350
,,Gunar Cockshoot,New Zealand,Peanut Butter Cubes,03/03/2021,17577,190,977
,,Andria Kimpton,  India,Orange Choco,03/03/2021,861,108,96
,,Gunar Cockshoot,   Canada,Drinking Coco,03/03/2021,3829,434,142
,,Barr Faughny,UK,Manuka Honey Choco,03/03/2021,1155,238,37
,,Beverie Moffet, Australia,Baker's Choco Chips,03/03/2021,11123,189,1391
,,Jehu Rudeforth,  New Zealand,Baker's Choco Chips,03/03/2021,8505,82,532
,,Gigi Bohling,   USA,Drinking Coco,03/03/2021,4130,152,138
,,Dotty Strutley,  Australia,Milk Bars,03/03/2021,420,43,15
,,Kaine Padly,  Australia,Eclairs,03/03/2021,994,92,63
,,Jan Morforth,UK,Mint Chip Choco,03/03/2021,3689,364,176
,,Marney O'Breen,  USA,Eclairs,03/03/2021,13195,124,880
,,Karlen McCaffrey,Australia,Organic Choco Syrup,03/04/2021,6545,276,219
,,Wilone O'Kielt, USA,Drinking Coco,03/04/2021,9982,399,357
,,Mallorie Waber,  UK,85% Dark Bars,03/04/2021,6363,95,398
,,Wilone O'Kielt,  Australia,Baker's Choco Chips,03/04/2021,14336,50,1304
,,Roddy Speechley, India,Spicy Special Slims,03/04/2021,7063,182,253
,,Rafaelita Blaksland,Australia,After Nines,03/04/2021,5551,176,199
,,Gigi Bohling, USA,Orange Choco,03/04/2021,448,319,38
,,Husein Augar,  UK,Choco Coated Almonds,03/05/2021,9121,66,481
,,Wilone O'Kielt,Canada,Orange Choco,03/05/2021,6258,277,626
,,Oby Sorrel,  Canada,Manuka Honey Choco,03/05/2021,10752,111,347
,,Ches Bonnell,   New Zealand,85% Dark Bars,03/05/2021,12411,100,540
,,Husein Augar,Australia,Manuka Honey Choco,03/05/2021,308,74,10
,,Camilla Castle,USA,Fruit & Nut Bars,03/05/2021,10689,296,764
,,Wilone O'Kielt,UK,Drinking Coco,03/05/2021,448,98,16
,,Husein Augar,USA,Mint Chip Choco,03/05/2021,4410,271,260
,,Kelci Walkden, UK,Baker's Choco Chips,03/08/2021,6265,501,570
,,Gigi Bohling, Canada,Choco Coated Almonds,03/08/2021,7301,116,366
,,Gunar Cockshoot, Australia,Manuka Honey Choco,03/08/2021,4802,330,185
,,Dotty Strutley,Canada,Milk Bars,03/08/2021,1358,99,53
,,Mallorie Waber,  USA,50% Dark Bites,03/08/2021,1610,284,147
,,Gunar Cockshoot, UK,Peanut Butter Cubes,03/08/2021,63,106,3
,,Gigi Bohling, New Zealand,Choco Coated Almonds,03/08/2021,161,55,8
,,Dennison Crosswaite,Canada,Almond Choco,03/08/2021,1246,157,70
,,Kelci Walkden,   India,After Nines,03/08/2021,49,250,3
,,Andria Kimpton,USA,Almond Choco,03/08/2021,4032,150,202
,,Madelene Upcott,   Canada,Orange Choco,03/08/2021,1085,181,181
,,Brien Boise, USA,Spicy Special Slims,03/08/2021,4347,135,174
,,Kelci Walkden,  Australia,Caramel Stuffed Bars,03/08/2021,7084,193,322
,,Jan Morforth,   Canada,Raspberry Choco,03/08/2021,5383,117,300
,,Curtice Advani,Canada,Fruit & Nut Bars,03/08/2021,1351,232,123
,,Beverie Moffet,Australia,70% Dark Bites,03/08/2021,3591,455,257
,,Jan Morforth,Canada,Fruit & Nut Bars,03/08/2021,1540,27,154
,,Jehu Rudeforth,   USA,Drinking Coco,03/08/2021,9884,113,341
,,Madelene Upcott,India,85% Dark Bars,03/08/2021,9415,296,554
,,Dennison Crosswaite, Australia,Drinking Coco,03/08/2021,1778,52,66
,,Rafaelita Blaksland,  Canada,Raspberry Choco,03/08/2021,8120,224,370
,,Van Tuxwell,  UK,Milk Bars,03/08/2021,2849,128,95
,,Jan Morforth, Australia,85% Dark Bars,03/08/2021,2408,288,115
,,Kaine Padly, Canada,Caramel Stuffed Bars,03/08/2021,12075,265,549
,,Curtice Advani,Canada,Manuka Honey Choco,03/08/2021,2730,120,95
,,Beverie Moffet, UK,Raspberry Choco,03/09/2021,1778,267,112
,,Madelene Upcott,   New Zealand,Orange Choco,03/09/2021,4725,157,591
,,Jan Morforth,   Canada,Smooth Sliky Salty,03/09/2021,6405,40,338
,,Gunar Cockshoot, UK,99% Dark & Pure,03/09/2021,2674,402,122
,,Roddy Speechley,   India,99% Dark & Pure,03/09/2021,5908,149,311
,,Roddy Speechley,  Australia,Almond Choco,03/09/2021,7301,39,457
,,Roddy Speechley,   USA,Spicy Special Slims,03/09/2021,154,101,6
,,Karlen McCaffrey,   USA,Orange Choco,03/09/2021,343,103,29
,,Gunar Cockshoot,New Zealand,70% Dark Bites,03/09/2021,14903,136,1656
,,Rafaelita Blaksland,  New Zealand,Fruit & Nut Bars,03/09/2021,5390,482,318
,,Andria Kimpton,   Australia,Almond Choco,03/09/2021,553,105,27
,,Van Tuxwell,UK,Spicy Special Slims,03/09/2021,7266,70,346
,,Dotty Strutley,New Zealand,Mint Chip Choco,03/09/2021,8792,32,419
,,Gigi Bohling,  India,Raspberry Choco,03/09/2021,8967,154,561
,,Roddy Speechley,   India,85% Dark Bars,03/09/2021,3661,269,167
,,Jan Morforth,  New Zealand,70% Dark Bites,03/10/2021,1344,8,112
,,Kelci Walkden,   Australia,Orange Choco,03/10/2021,10262,168,856
,,Gunar Cockshoot, India,Mint Chip Choco,03/10/2021,4480,128,264
,,Mallorie Waber, New Zealand,Peanut Butter Cubes,03/10/2021,7784,100,300
,,Barr Faughny,  USA,Caramel Stuffed Bars,03/10/2021,19054,178,658
